tier,new_rework,brief_type,customer_approval,niche_ff_pre_approved,strategic_priority,creative_approach,value_potential_gbp,workbook_score,workbook_approval_text,workbook_e9_creative_note,workbook_b14_auto_approval_dev
B,Rework (Of Selling),Exclusive,Direct,True,True,Creation/Unknown,115000,552.5,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Direct,True,True,Creation/Unknown,200000,850.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Direct,True,True,Creation/Unknown,1000000,3650.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Library Only,0,150.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Library Only,1,150.003,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Library Only,1000,153.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Library Only,30000,240.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Library Only,35000,255.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Library Only,100000,450.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Library Only,115000,495.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Library Only,200000,750.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Library Only,1000000,3150.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Starting Point,0,115.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Starting Point,1,115.003,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Starting Point,1000,118.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Starting Point,30000,205.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Starting Point,35000,220.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Starting Point,100000,415.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Starting Point,115000,460.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Starting Point,200000,715.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Starting Point,1000000,3115.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Creation/Unknown,0,50.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Creation/Unknown,1,50.003,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Creation/Unknown,1000,53.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Creation/Unknown,30000,140.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Creation/Unknown,35000,155.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Creation/Unknown,100000,350.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Creation/Unknown,115000,395.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Creation/Unknown,200000,650.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,False,Creation/Unknown,1000000,3050.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Library Only,0,250.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Library Only,1,250.003,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Library Only,1000,253.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Library Only,30000,340.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Library Only,35000,355.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Library Only,100000,550.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Library Only,115000,595.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Library Only,200000,850.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Library Only,1000000,3250.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Starting Point,0,215.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Starting Point,1,215.003,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Starting Point,1000,218.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Starting Point,30000,305.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Starting Point,35000,320.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Starting Point,100000,515.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Starting Point,115000,560.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Starting Point,200000,815.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Starting Point,1000000,3215.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Creation/Unknown,0,150.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Creation/Unknown,1,150.003,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Creation/Unknown,1000,153.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Creation/Unknown,30000,240.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Creation/Unknown,35000,255.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Creation/Unknown,100000,450.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Creation/Unknown,115000,495.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Creation/Unknown,200000,750.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,False,True,Creation/Unknown,1000000,3150.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Library Only,0,150.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Library Only,1,150.003,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Library Only,1000,153.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Library Only,30000,240.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Library Only,35000,255.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Library Only,100000,450.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Library Only,115000,495.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Library Only,200000,750.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Library Only,1000000,3150.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Starting Point,0,115.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Starting Point,1,115.003,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Starting Point,1000,118.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Starting Point,30000,205.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Starting Point,35000,220.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Starting Point,100000,415.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Starting Point,115000,460.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Starting Point,200000,715.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Starting Point,1000000,3115.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Creation/Unknown,0,50.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Creation/Unknown,1,50.003,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Creation/Unknown,1000,53.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Creation/Unknown,30000,140.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Creation/Unknown,35000,155.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Creation/Unknown,100000,350.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Creation/Unknown,115000,395.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Creation/Unknown,200000,650.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Creation/Unknown,1000000,3050.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Library Only,0,250.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Library Only,1,250.003,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Library Only,1000,253.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Library Only,30000,340.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Library Only,35000,355.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Library Only,100000,550.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Library Only,115000,595.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Library Only,200000,850.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Library Only,1000000,3250.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Starting Point,0,215.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Starting Point,1,215.003,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Starting Point,1000,218.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Starting Point,30000,305.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Starting Point,35000,320.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Starting Point,100000,515.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Starting Point,115000,560.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Starting Point,200000,815.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Starting Point,1000000,3215.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Creation/Unknown,0,150.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Creation/Unknown,1,150.003,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Creation/Unknown,1000,153.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Creation/Unknown,30000,240.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Creation/Unknown,35000,255.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Creation/Unknown,100000,450.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Creation/Unknown,115000,495.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Creation/Unknown,200000,750.0,Auto-Approved,,Yes
B,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Creation/Unknown,1000000,3150.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Library Only,0,150.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Library Only,1,150.0025,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Library Only,1000,152.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Library Only,30000,225.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Library Only,35000,237.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Library Only,100000,400.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Library Only,115000,437.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Library Only,200000,650.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Library Only,1000000,2650.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Starting Point,0,115.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Starting Point,1,115.0025,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Starting Point,1000,117.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Starting Point,30000,190.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Starting Point,35000,202.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Starting Point,100000,365.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Starting Point,115000,402.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Starting Point,200000,615.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Starting Point,1000000,2615.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Creation/Unknown,0,50.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Creation/Unknown,1,50.002500000000005,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Creation/Unknown,1000,52.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Creation/Unknown,30000,125.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Creation/Unknown,35000,137.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Creation/Unknown,100000,300.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Creation/Unknown,115000,337.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Creation/Unknown,200000,550.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,False,Creation/Unknown,1000000,2550.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Library Only,0,250.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Library Only,1,250.0025,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Library Only,1000,252.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Library Only,30000,325.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Library Only,35000,337.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Library Only,100000,500.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Library Only,115000,537.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Library Only,200000,750.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Library Only,1000000,2750.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Starting Point,0,215.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Starting Point,1,215.0025,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Starting Point,1000,217.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Starting Point,30000,290.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Starting Point,35000,302.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Starting Point,100000,465.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Starting Point,115000,502.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Starting Point,200000,715.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Starting Point,1000000,2715.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Creation/Unknown,0,150.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Creation/Unknown,1,150.0025,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Creation/Unknown,1000,152.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Creation/Unknown,30000,225.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Creation/Unknown,35000,237.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Creation/Unknown,100000,400.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Creation/Unknown,115000,437.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Creation/Unknown,200000,650.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,False,True,Creation/Unknown,1000000,2650.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Library Only,0,150.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Library Only,1,150.0025,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Library Only,1000,152.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Library Only,30000,225.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Library Only,35000,237.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Library Only,100000,400.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Library Only,115000,437.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Library Only,200000,650.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Library Only,1000000,2650.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Starting Point,0,115.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Starting Point,1,115.0025,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Starting Point,1000,117.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Starting Point,30000,190.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Starting Point,35000,202.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Starting Point,100000,365.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Starting Point,115000,402.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Starting Point,200000,615.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Starting Point,1000000,2615.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Creation/Unknown,0,50.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Creation/Unknown,1,50.002500000000005,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Creation/Unknown,1000,52.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Creation/Unknown,30000,125.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Creation/Unknown,35000,137.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Creation/Unknown,100000,300.0,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Creation/Unknown,115000,337.5,Auto-Approved,,Yes
B,Rework (Of Selling),Competitive,Direct,True,False,Creation/Unknown,200000,550.0,Auto-Approved,,Yes
